administrative_area_level_2,date,confirmed,deaths,tests,hosp
Illinois,2020-04-02,7695.0,157,43656,0.0
Illinois,2020-04-03,8904.0,210,48048,0.0
Illinois,2020-04-04,10357.0,243,53581,0.0
Illinois,2020-04-05,11256.0,274,58983,0.0
Illinois,2020-04-06,12262.0,307,62942,0.0
Illinois,2020-04-07,13549.0,380,68732,3680.0
Illinois,2020-04-08,15078.0,462,75066,3680.0
Illinois,2020-04-09,16422.0,528,80857,3680.0
Illinois,2020-04-10,17887.0,596,87527,3680.0
Illinois,2020-04-11,19180.0,677,92149,3680.0
Illinois,2020-04-12,20852.0,720,100735,3680.0
Illinois,2020-04-13,22025.0,794,105768,3680.0
Illinois,2020-04-14,23247.0,868,110616,4283.0
Illinois,2020-04-15,24593.0,948,116929,4283.0
Illinois,2020-04-16,25733.0,1072,122589,4423.0
Illinois,2020-04-17,27575.0,1134,130163,4454.0
Illinois,2020-04-18,29160.0,1259,137404,4340.0
Illinois,2020-04-19,30357.0,1290,143318,4314.0
Illinois,2020-04-20,31508.0,1349,148358,4599.0
Illinois,2020-04-21,33059.0,1468,154997,4776.0
Illinois,2020-04-22,35108.0,1565,164346,4665.0
Illinois,2020-04-23,36934.0,1688,173316,4877.0
Illinois,2020-04-24,39658.0,1795,189632,4828.0
Illinois,2020-04-25,41777.0,1874,201617,4699.0
Illinois,2020-04-26,43903.0,1933,214952,4595.0
Illinois,2020-04-27,45883.0,1983,227628,4672.0
Illinois,2020-04-28,48102.0,2125,242189,4738.0
Illinois,2020-04-29,50355.0,2215,256667,5036.0
Illinois,2020-04-30,52918.0,2355,269867,4953.0
Illinois,2020-05-01,56055.0,2457,284688,4900.0
Illinois,2020-05-02,58505.0,2559,299896,4717.0
Illinois,2020-05-03,61499.0,2618,319313,4701.0
Illinois,2020-05-04,63840.0,2662,333147,4493.0
Illinois,2020-05-05,65962.0,2838,346286,4780.0
Illinois,2020-05-06,68232.0,2974,361260,4832.0
Illinois,2020-05-07,70873.0,3111,379043,4862.0
Illinois,2020-05-08,73760.0,3241,399714,4750.0
Illinois,2020-05-09,76085.0,3349,416331,4739.0
Illinois,2020-05-10,77741.0,3406,429984,4293.0
Illinois,2020-05-11,79007.0,3459,442425,4319.0
Illinois,2020-05-12,83021.0,3601,471691,4626.0
Illinois,2020-05-13,84698.0,3792,489359,4563.0
Illinois,2020-05-14,87937.0,3928,512037,4473.0
Illinois,2020-05-15,90369.0,4058,538602,4367.0
Illinois,2020-05-16,92457.0,4129,561649,4306.0
Illinois,2020-05-17,94191.0,4177,581944,4190.0
Illinois,2020-05-18,96485.0,4234,603241,4120.0
Illinois,2020-05-19,98030.0,4379,621684,4002.0
Illinois,2020-05-20,100418.0,4525,642713,3914.0
Illinois,2020-05-21,102686.0,4607,672020,4107.0
Illinois,2020-05-22,105444.0,4715,697133,3928.0
Illinois,2020-05-23,107796.0,4790,722247,3753.0
Illinois,2020-05-24,110304.0,4856,747921,3667.0
Illinois,2020-05-25,112017.0,4884,769564,3762.0
Illinois,2020-05-26,113195.0,4923,786794,3788.0
Illinois,2020-05-27,114306.0,5083,803973,3826.0
Illinois,2020-05-28,115833.0,5186,829966,3649.0
Illinois,2020-05-29,117455.0,5270,851762,3599.0
Illinois,2020-05-30,118917.0,5330,877105,3336.0
Illinois,2020-05-31,120260.0,5390,898259,3296.0
Illinois,2020-06-01,121234.0,5412,918273,3215.0
Illinois,2020-06-02,122848.0,5525,934704,3238.0
Illinois,2020-06-03,123830.0,5621,959175,3173.0
Illinois,2020-06-04,124759.0,5736,982016,3044.0
Illinois,2020-06-05,125915.0,5795,1000919,2911.0
Illinois,2020-06-06,126890.0,5864,1022074,2702.0
Illinois,2020-06-07,127757.0,5904,1042774,2550.0
Illinois,2020-06-08,129139.0,6102,1059597,2496.0
Illinois,2020-06-09,129936.0,6196,1079906,2573.0
Illinois,2020-06-10,130561.0,6273,1100726,2458.0
Illinois,2020-06-11,131327.0,6363,1123051,2365.0
Illinois,2020-06-12,132059.0,6441,1147962,2209.0
Illinois,2020-06-13,132732.0,6470,1169806,2117.0
Illinois,2020-06-14,133404.0,6489,1191846,1914.0
Illinois,2020-06-15,133877.0,6507,1210473,1961.0
Illinois,2020-06-16,134500.0,6579,1229202,1939.0
Illinois,2020-06-17,135046.0,6666,1259189,1878.0
Illinois,2020-06-18,135639.0,6718,1284693,1878.0
Illinois,2020-06-19,136470.0,6718,1312003,1837.0
Illinois,2020-06-20,137104.0,6829,1337968,1696.0
Illinois,2020-06-21,137762.0,6851,1361784,1631.0
Illinois,2020-06-22,138224.0,6875,1380003,1628.0
Illinois,2020-06-23,138825.0,6911,1400510,1648.0
Illinois,2020-06-24,139540.0,6974,1429841,1614.0
Illinois,2020-06-25,140434.0,7014,1461527,1626.0
Illinois,2020-06-26,141344.0,7048,1492005,1516.0
Illinois,2020-06-27,142130.0,7074,1522242,1516.0
Illinois,2020-06-28,142776.0,7089,1546031,1464.0
Illinois,2020-06-29,143514.0,7103,1572949,1501.0
Illinois,2020-06-30,144238.0,7124,1604018,1560.0
Illinois,2020-07-01,145066.0,7152,1637108,1511.0
Illinois,2020-07-02,145935.0,7188,1667370,1651.0
Illinois,2020-07-03,146872.0,7215,1701757,1349.0
Illinois,2020-07-04,147734.0,7224,1735593,1346.0
Illinois,2020-07-05,148373.0,7230,1762828,1326.0
Illinois,2020-07-06,148987.0,7236,1783962,1395.0
Illinois,2020-07-07,149574.0,7273,1810956,1385.0
Illinois,2020-07-08,150554.0,7309,1843698,1385.0
Illinois,2020-07-09,151572.0,7329,1879878,1507.0
Illinois,2020-07-10,152899.0,7345,1912875,1436.0
Louisiana,2020-04-01,6424.0,273,45776,1498.0
Louisiana,2020-04-02,9150.0,310,51086,1639.0
Louisiana,2020-04-03,10297.0,370,53645,1707.0
Louisiana,2020-04-04,12496.0,409,58498,1726.0
Louisiana,2020-04-05,13010.0,477,60325,1803.0
Louisiana,2020-04-06,14867.0,512,69166,1981.0
Louisiana,2020-04-07,16284.0,582,74655,1996.0
Louisiana,2020-04-08,17030.0,652,81406,1983.0
Louisiana,2020-04-09,18283.0,702,86919,2014.0
Louisiana,2020-04-10,19253.0,755,92280,2054.0
Louisiana,2020-04-11,20014.0,806,96915,2067.0
Louisiana,2020-04-12,20595.0,840,104045,2084.0
Louisiana,2020-04-13,21016.0,884,108091,2134.0
Louisiana,2020-04-14,21518.0,1013,118422,1977.0
Louisiana,2020-04-15,21951.0,1103,121928,1943.0
Louisiana,2020-04-16,22532.0,1156,126586,1914.0
Louisiana,2020-04-17,23118.0,1213,131987,1868.0
Louisiana,2020-04-18,23580.0,1267,137999,1761.0
Louisiana,2020-04-19,23928.0,1296,135348,1748.0
Louisiana,2020-04-20,24523.0,1328,136111,1794.0
Louisiana,2020-04-21,24854.0,1405,136442,1798.0
Louisiana,2020-04-22,25258.0,1473,136846,1747.0
Louisiana,2020-04-23,25739.0,1540,137513,1727.0
Louisiana,2020-04-24,26140.0,1601,138112,1697.0
Louisiana,2020-04-25,26512.0,1644,139002,1700.0
Louisiana,2020-04-26,26773.0,1670,143036,1701.0
Louisiana,2020-04-27,27068.0,1697,146989,1683.0
Louisiana,2020-04-28,27286.0,1758,151108,1666.0
Louisiana,2020-04-29,27660.0,1802,156568,1629.0
Louisiana,2020-04-30,28001.0,1862,161309,1601.0
Louisiana,2020-05-01,28711.0,1927,168251,1607.0
Louisiana,2020-05-02,29140.0,1950,172858,1545.0
Louisiana,2020-05-03,29340.0,1969,176160,1530.0
Louisiana,2020-05-04,29673.0,2064,180931,1502.0
Louisiana,2020-05-05,29996.0,2115,188231,1512.0
Louisiana,2020-05-06,30399.0,2115,194672,1465.0
Louisiana,2020-05-07,30652.0,2208,200767,1432.0
Louisiana,2020-05-08,30855.0,2227,202416,1359.0
Louisiana,2020-05-09,31417.0,2267,212157,1333.0
Louisiana,2020-05-10,31600.0,2286,215872,1324.0
Louisiana,2020-05-11,31815.0,2308,220830,1310.0
Louisiana,2020-05-12,32050.0,2347,228012,1320.0
Louisiana,2020-05-13,32662.0,2381,237904,1194.0
Louisiana,2020-05-14,33489.0,2417,247588,1193.0
Louisiana,2020-05-15,33837.0,2448,253189,1091.0
Louisiana,2020-05-16,34117.0,2479,259742,1028.0
Louisiana,2020-05-17,34432.0,2491,265170,1019.0
Louisiana,2020-05-18,34709.0,2563,269748,1031.0
Louisiana,2020-05-19,35038.0,2581,278073,1004.0
Louisiana,2020-05-20,35316.0,2608,285970,931.0
Louisiana,2020-05-21,36504.0,2629,305381,884.0
Louisiana,2020-05-22,36925.0,2668,311808,867.0
Louisiana,2020-05-23,37040.0,2668,314447,836.0
Louisiana,2020-05-24,37169.0,2690,316036,813.0
Louisiana,2020-05-25,37809.0,2690,330898,847.0
Louisiana,2020-05-26,38054.0,2701,341026,831.0
Louisiana,2020-05-27,38497.0,2722,347647,798.0
Louisiana,2020-05-28,38802.0,2740,355027,761.0
Louisiana,2020-05-29,38802.0,2766,355027,714.0
Louisiana,2020-05-30,39577.0,2785,368819,674.0
Louisiana,2020-05-31,39916.0,2791,375109,678.0
Louisiana,2020-06-01,40341.0,2801,387370,661.0
Louisiana,2020-06-02,40746.0,2835,393133,639.0
Louisiana,2020-06-03,41133.0,2870,402087,617.0
Louisiana,2020-06-04,41562.0,2883,411186,613.0
Louisiana,2020-06-05,41989.0,2912,420786,604.0
Louisiana,2020-06-06,42486.0,2925,428069,582.0
Louisiana,2020-06-07,42816.0,2936,434065,575.0
Louisiana,2020-06-08,43050.0,2944,442602,582.0
Louisiana,2020-06-09,43612.0,2957,453668,568.0
Louisiana,2020-06-10,44030.0,2968,460120,549.0
Louisiana,2020-06-11,44472.0,2987,469673,553.0
Louisiana,2020-06-12,44995.0,2996,479534,549.0
Louisiana,2020-06-13,46283.0,3004,504383,542.0
Louisiana,2020-06-14,46619.0,3014,509332,556.0
Louisiana,2020-06-15,47172.0,3018,518725,568.0
Louisiana,2020-06-16,47706.0,3042,532717,588.0
Louisiana,2020-06-17,48634.0,3062,545221,585.0
Louisiana,2020-06-18,48634.0,3062,545221,585.0
Louisiana,2020-06-19,48515.0,3084,590909,561.0
Louisiana,2020-06-20,49385.0,3104,604816,574.0
Louisiana,2020-06-21,49778.0,3105,610812,589.0
Louisiana,2020-06-22,50239.0,3117,618064,630.0
Louisiana,2020-06-23,51595.0,3134,635939,646.0
Louisiana,2020-06-24,52477.0,3152,648505,631.0
Louisiana,2020-06-25,53415.0,3164,660665,653.0
Louisiana,2020-06-26,54769.0,3190,678006,700.0
Louisiana,2020-06-27,54769.0,3190,678006,700.0
Louisiana,2020-06-28,56236.0,3199,696111,715.0
Louisiana,2020-06-29,57081.0,3199,704637,737.0
Louisiana,2020-06-30,58095.0,3221,728511,781.0
Louisiana,2020-07-01,60178.0,3238,752088,799.0
Louisiana,2020-07-02,61561.0,3255,767374,840.0
Louisiana,2020-07-03,63289.0,3278,784142,852.0
Louisiana,2020-07-04,63289.0,3278,784142,852.0
Louisiana,2020-07-05,65226.0,3288,802454,926.0
Louisiana,2020-07-06,66327.0,3296,813645,964.0
Louisiana,2020-07-07,68263.0,3319,847598,1025.0
Louisiana,2020-07-08,70151.0,3339,865737,1022.0
Louisiana,2020-07-09,71994.0,3355,880140,1042.0
Louisiana,2020-07-10,74636.0,3380,905248,1117.0
New Mexico,2020-04-01,363.0,6,14011,31.0
New Mexico,2020-04-02,403.0,7,14778,31.0
New Mexico,2020-04-03,495.0,10,15632,41.0
New Mexico,2020-04-04,543.0,11,16828,37.0
New Mexico,2020-04-05,624.0,12,19136,45.0
New Mexico,2020-04-06,686.0,12,21825,48.0
New Mexico,2020-04-07,794.0,13,22245,51.0
New Mexico,2020-04-08,865.0,16,23807,59.0
New Mexico,2020-04-09,1091.0,19,27098,73.0
New Mexico,2020-04-10,1091.0,19,27098,75.0
New Mexico,2020-04-11,1174.0,20,28692,78.0
New Mexico,2020-04-12,1245.0,26,30515,80.0
New Mexico,2020-04-13,1345.0,31,31970,87.0
New Mexico,2020-04-14,1407.0,36,32850,87.0
New Mexico,2020-04-15,1484.0,36,33394,90.0
New Mexico,2020-04-16,1597.0,44,34488,90.0
New Mexico,2020-04-17,1711.0,51,35613,96.0
New Mexico,2020-04-18,1798.0,53,36632,92.0
New Mexico,2020-04-19,1845.0,55,37042,103.0
New Mexico,2020-04-20,1971.0,58,38755,116.0
New Mexico,2020-04-21,2072.0,65,40877,119.0
New Mexico,2020-04-22,2210.0,71,41232,121.0
New Mexico,2020-04-23,2379.0,78,46563,123.0
New Mexico,2020-04-24,2521.0,84,51510,152.0
New Mexico,2020-04-25,2660.0,93,53735,152.0
New Mexico,2020-04-26,2726.0,99,56615,148.0
New Mexico,2020-04-27,2823.0,104,58803,155.0
New Mexico,2020-04-28,2974.0,110,61745,157.0
New Mexico,2020-04-29,3213.0,112,65085,163.0
New Mexico,2020-04-30,3411.0,123,67869,172.0
New Mexico,2020-05-01,3513.0,131,71118,159.0
New Mexico,2020-05-02,3732.0,139,74944,168.0
New Mexico,2020-05-03,3850.0,151,77977,164.0
New Mexico,2020-05-04,4031.0,156,81720,181.0
New Mexico,2020-05-05,4138.0,162,83251,178.0
New Mexico,2020-05-06,4291.0,169,85684,193.0
New Mexico,2020-05-07,4493.0,172,89032,197.0
New Mexico,2020-05-08,4673.0,181,93262,201.0
New Mexico,2020-05-09,4778.0,191,97053,198.0
New Mexico,2020-05-10,4863.0,200,102498,194.0
New Mexico,2020-05-11,5069.0,208,106721,207.0
New Mexico,2020-05-12,5212.0,219,110289,199.0
New Mexico,2020-05-13,5364.0,231,115011,200.0
New Mexico,2020-05-14,5503.0,242,119601,209.0
New Mexico,2020-05-15,5662.0,253,124458,223.0
New Mexico,2020-05-16,5847.0,259,128574,208.0
New Mexico,2020-05-17,5938.0,265,133253,211.0
New Mexico,2020-05-18,6096.0,270,137620,213.0
New Mexico,2020-05-19,6192.0,276,142246,204.0
New Mexico,2020-05-20,6317.0,283,147344,206.0
New Mexico,2020-05-21,6472.0,294,152767,205.0
New Mexico,2020-05-22,6625.0,302,158383,206.0
New Mexico,2020-05-23,6795.0,308,169119,208.0
New Mexico,2020-05-24,6943.0,317,173481,213.0
New Mexico,2020-05-25,7026.0,320,177361,216.0
New Mexico,2020-05-26,7130.0,325,180646,211.0
New Mexico,2020-05-27,7252.0,329,179543,210.0
New Mexico,2020-05-28,7364.0,335,183544,196.0
New Mexico,2020-05-29,7493.0,344,188261,193.0
New Mexico,2020-05-30,7624.0,351,194447,189.0
New Mexico,2020-05-31,7689.0,356,199604,182.0
New Mexico,2020-06-01,7800.0,362,203115,191.0
New Mexico,2020-06-02,8024.0,367,206837,182.0
New Mexico,2020-06-03,8140.0,375,212996,170.0
New Mexico,2020-06-04,8353.0,383,217757,170.0
New Mexico,2020-06-05,8672.0,387,224640,175.0
New Mexico,2020-06-06,8800.0,392,229147,176.0
New Mexico,2020-06-07,8940.0,396,234375,177.0
New Mexico,2020-06-08,9062.0,400,238801,183.0
New Mexico,2020-06-09,9105.0,404,241657,193.0
New Mexico,2020-06-10,9250.0,410,245557,197.0
New Mexico,2020-06-11,9367.0,420,250880,183.0
New Mexico,2020-06-12,9526.0,426,255284,179.0
New Mexico,2020-06-13,9621.0,431,258994,172.0
New Mexico,2020-06-14,9723.0,435,263665,162.0
New Mexico,2020-06-15,9845.0,440,267921,161.0
New Mexico,2020-06-16,9933.0,447,271553,156.0
New Mexico,2020-06-17,10065.0,452,275897,161.0
New Mexico,2020-06-18,10153.0,456,275897,157.0
New Mexico,2020-06-19,10260.0,464,284602,147.0
New Mexico,2020-06-20,10430.0,466,288637,145.0
New Mexico,2020-06-21,10565.0,469,293431,134.0
New Mexico,2020-06-22,10694.0,469,298076,139.0
New Mexico,2020-06-23,10838.0,476,302083,141.0
New Mexico,2020-06-24,10990.0,480,308105,149.0
New Mexico,2020-06-25,11192.0,485,314670,135.0
New Mexico,2020-06-26,11408.0,489,320638,128.0
New Mexico,2020-06-27,11619.0,491,322959,122.0
New Mexico,2020-06-28,11809.0,492,331048,114.0
New Mexico,2020-06-29,11982.0,493,337720,119.0
New Mexico,2020-06-30,12147.0,497,344181,127.0
New Mexico,2020-07-01,12276.0,500,350060,127.0
New Mexico,2020-07-02,12520.0,503,356637,127.0
New Mexico,2020-07-03,12776.0,511,363374,130.0
New Mexico,2020-07-04,13063.0,513,372288,121.0
New Mexico,2020-07-05,13256.0,513,375054,119.0
New Mexico,2020-07-06,13507.0,515,380240,129.0
New Mexico,2020-07-07,13727.0,519,385242,133.0
New Mexico,2020-07-08,14017.0,527,389687,154.0
New Mexico,2020-07-09,14251.0,533,395881,154.0
New Mexico,2020-07-10,14549.0,539,403581,151.0
Arizona,2020-04-01,1413.0,29,21058,0.0
Arizona,2020-04-02,1598.0,32,22709,0.0
Arizona,2020-04-03,1769.0,41,24673,0.0
Arizona,2020-04-04,2019.0,52,27160,0.0
Arizona,2020-04-05,2269.0,64,27410,0.0
Arizona,2020-04-06,2456.0,65,32534,0.0
Arizona,2020-04-07,2575.0,73,33375,0.0
Arizona,2020-04-08,2726.0,80,34564,0.0
Arizona,2020-04-09,3018.0,89,37178,0.0
Arizona,2020-04-10,3112.0,97,37734,0.0
Arizona,2020-04-11,3393.0,108,40530,0.0
Arizona,2020-04-12,3539.0,115,42109,0.0
Arizona,2020-04-13,3702.0,122,43347,525.0
Arizona,2020-04-14,3806.0,131,44096,580.0
Arizona,2020-04-15,3962.0,142,45310,590.0
Arizona,2020-04-16,4234.0,150,47398,578.0
Arizona,2020-04-17,4507.0,169,49230,566.0
Arizona,2020-04-18,4719.0,177,51045,566.0
Arizona,2020-04-19,4929.0,184,52990,631.0
Arizona,2020-04-20,5064.0,187,54500,637.0
Arizona,2020-04-21,5251.0,208,55152,637.0
Arizona,2020-04-22,5459.0,229,56601,664.0
Arizona,2020-04-23,5769.0,249,58697,699.0
Arizona,2020-04-24,6045.0,266,60714,639.0
Arizona,2020-04-25,6280.0,266,62508,697.0
Arizona,2020-04-26,6526.0,275,64811,671.0
Arizona,2020-04-27,6716.0,275,66543,647.0
Arizona,2020-04-28,6948.0,293,67438,737.0
Arizona,2020-04-29,7202.0,304,68813,756.0
Arizona,2020-04-30,7648.0,320,71786,755.0
Arizona,2020-05-01,7962.0,330,74879,709.0
Arizona,2020-05-02,8364.0,348,77997,718.0
Arizona,2020-05-03,8640.0,362,81119,732.0
Arizona,2020-05-04,8919.0,362,85253,703.0
Arizona,2020-05-05,9305.0,395,88260,728.0
Arizona,2020-05-06,9707.0,426,91737,754.0
Arizona,2020-05-07,9945.0,450,96434,766.0
Arizona,2020-05-08,10526.0,517,101125,730.0
Arizona,2020-05-09,10960.0,532,105810,739.0
Arizona,2020-05-10,11119.0,536,110377,713.0
Arizona,2020-05-11,11380.0,542,116464,717.0
Arizona,2020-05-12,11736.0,562,122842,765.0
Arizona,2020-05-13,12176.0,594,127750,755.0
Arizona,2020-05-14,12674.0,624,134338,781.0
Arizona,2020-05-15,13169.0,651,142001,808.0
Arizona,2020-05-16,13631.0,679,146788,791.0
Arizona,2020-05-17,13937.0,680,151761,796.0
Arizona,2020-05-18,14170.0,686,156473,820.0
Arizona,2020-05-19,14566.0,704,161571,792.0
Arizona,2020-05-20,14897.0,747,165435,810.0
Arizona,2020-05-21,15315.0,763,171627,812.0
Arizona,2020-05-22,15608.0,775,176003,796.0
Arizona,2020-05-23,16039.0,799,180439,784.0
Arizona,2020-05-24,16339.0,800,183641,804.0
Arizona,2020-05-25,16561.0,806,187782,833.0
Arizona,2020-05-26,16783.0,807,190731,818.0
Arizona,2020-05-27,17262.0,831,196266,911.0
Arizona,2020-05-28,17763.0,857,202914,945.0
Arizona,2020-05-29,18465.0,885,209813,931.0
Arizona,2020-05-30,19255.0,903,217047,975.0
Arizona,2020-05-31,19936.0,906,225206,973.0
Arizona,2020-06-01,20123.0,917,228070,968.0
Arizona,2020-06-02,21250.0,941,237833,1009.0
Arizona,2020-06-03,22233.0,981,244525,1092.0
Arizona,2020-06-04,22753.0,996,249755,1079.0
Arizona,2020-06-05,24332.0,1012,263865,1234.0
Arizona,2020-06-06,25451.0,1042,271646,1278.0
Arizona,2020-06-07,26889.0,1044,281621,1252.0
Arizona,2020-06-08,27678.0,1047,288081,1266.0
Arizona,2020-06-09,28296.0,1070,293213,1243.0
Arizona,2020-06-10,29852.0,1095,299687,1274.0
Arizona,2020-06-11,31264.0,1127,309582,1291.0
Arizona,2020-06-12,32918.0,1144,322779,1336.0
Arizona,2020-06-13,34458.0,1183,328397,1412.0
Arizona,2020-06-14,35691.0,1186,338045,1457.0
Arizona,2020-06-15,36705.0,1194,345257,1449.0
Arizona,2020-06-16,39097.0,1219,354334,1506.0
Arizona,2020-06-17,40924.0,1239,366193,1582.0
Arizona,2020-06-18,43443.0,1271,379732,1667.0
Arizona,2020-06-19,46689.0,1312,392216,1832.0
Arizona,2020-06-20,49798.0,1338,405280,1938.0
Arizona,2020-06-21,52390.0,1339,419744,1942.0
Arizona,2020-06-22,54586.0,1342,429790,1992.0
Arizona,2020-06-23,58179.0,1384,440518,2136.0
Arizona,2020-06-24,59974.0,1463,449188,2270.0
Arizona,2020-06-25,63030.0,1490,464196,2453.0
Arizona,2020-06-26,66548.0,1535,479823,2110.0
Arizona,2020-06-27,70051.0,1579,494747,2577.0
Arizona,2020-06-28,73908.0,1588,509896,2691.0
Arizona,2020-06-29,74533.0,1588,511423,2721.0
Arizona,2020-06-30,79215.0,1632,532356,2793.0
Arizona,2020-07-01,84092.0,1720,549596,2876.0
Arizona,2020-07-02,87425.0,1757,560839,2938.0
Arizona,2020-07-03,91858.0,1788,578381,3013.0
Arizona,2020-07-04,94553.0,1805,589508,3113.0
Arizona,2020-07-05,98089.0,1809,604362,3182.0
Arizona,2020-07-06,101441.0,1810,617841,3212.0
Arizona,2020-07-07,105094.0,1927,628797,3356.0
Arizona,2020-07-08,108614.0,1963,641070,3421.0
Arizona,2020-07-09,112671.0,2038,653061,3437.0
Arizona,2020-07-10,116892.0,2082,669211,3432.0
Arkansas,2020-04-01,584.0,10,7938,56.0
Arkansas,2020-04-02,643.0,12,8523,66.0
Arkansas,2020-04-03,704.0,12,9699,71.0
Arkansas,2020-04-04,743.0,14,10370,72.0
Arkansas,2020-04-05,830.0,16,11242,67.0
Arkansas,2020-04-06,875.0,16,12845,74.0
Arkansas,2020-04-07,946.0,16,13638,74.0
Arkansas,2020-04-08,1000.0,18,14530,76.0
Arkansas,2020-04-09,1119.0,21,14951,73.0
Arkansas,2020-04-10,1171.0,23,17120,86.0
Arkansas,2020-04-11,1226.0,24,18578,86.0
Arkansas,2020-04-12,1280.0,27,19722,74.0
Arkansas,2020-04-13,1410.0,30,20804,74.0
Arkansas,2020-04-14,1480.0,30,21131,81.0
Arkansas,2020-04-15,1569.0,33,21834,83.0
Arkansas,2020-04-16,1620.0,37,22675,85.0
Arkansas,2020-04-17,1695.0,37,23494,83.0
Arkansas,2020-04-18,1739.0,38,24141,86.0
Arkansas,2020-04-19,1781.0,40,24209,88.0
Arkansas,2020-04-20,1923.0,42,26553,93.0
Arkansas,2020-04-21,2227.0,43,27441,86.0
Arkansas,2020-04-22,2276.0,42,29713,97.0
Arkansas,2020-04-23,2465.0,45,31590,101.0
Arkansas,2020-04-24,2741.0,45,35578,101.0
Arkansas,2020-04-25,2829.0,47,38053,104.0
Arkansas,2020-04-26,2941.0,49,39469,104.0
Arkansas,2020-04-27,3017.0,50,40457,109.0
Arkansas,2020-04-28,3111.0,52,40671,104.0
Arkansas,2020-04-29,3192.0,59,45449,93.0
Arkansas,2020-04-30,3255.0,61,48379,95.0
Arkansas,2020-05-01,3321.0,64,49676,95.0
Arkansas,2020-05-02,3372.0,73,51582,95.0
Arkansas,2020-05-03,3431.0,76,52890,100.0
Arkansas,2020-05-04,3458.0,81,54442,91.0
Arkansas,2020-05-05,3496.0,83,54635,89.0
Arkansas,2020-05-06,3568.0,85,59003,69.0
Arkansas,2020-05-07,3611.0,87,59995,69.0
Arkansas,2020-05-08,3694.0,88,63994,70.0
Arkansas,2020-05-09,3747.0,88,65528,64.0
Arkansas,2020-05-10,3747.0,88,65528,64.0
Arkansas,2020-05-11,4034.0,94,69030,61.0
Arkansas,2020-05-12,4164.0,95,70444,59.0
Arkansas,2020-05-13,4164.0,95,73215,59.0
Arkansas,2020-05-14,4236.0,97,75818,64.0
Arkansas,2020-05-15,4463.0,98,81529,65.0
Arkansas,2020-05-16,4578.0,98,81644,65.0
Arkansas,2020-05-17,4759.0,98,85185,65.0
Arkansas,2020-05-18,4813.0,100,85239,77.0
Arkansas,2020-05-19,4923.0,102,93701,78.0
Arkansas,2020-05-20,5003.0,107,96258,78.0
Arkansas,2020-05-21,5458.0,110,99276,78.0
Arkansas,2020-05-22,5612.0,113,103047,86.0
Arkansas,2020-05-23,5612.0,113,103047,81.0
Arkansas,2020-05-24,5922.0,116,108581,86.0
Arkansas,2020-05-25,6029.0,117,111622,92.0
Arkansas,2020-05-26,6180.0,119,111773,107.0
Arkansas,2020-05-27,6277.0,120,115596,108.0
Arkansas,2020-05-28,6538.0,120,118902,104.0
Arkansas,2020-05-29,6538.0,125,119768,104.0
Arkansas,2020-05-30,7013.0,133,126497,104.0
Arkansas,2020-05-31,7253.0,133,129515,115.0
Arkansas,2020-06-01,7443.0,133,133236,115.0
Arkansas,2020-06-02,7443.0,133,133236,121.0
Arkansas,2020-06-03,8067.0,142,142480,132.0
Arkansas,2020-06-04,8067.0,142,142480,138.0
Arkansas,2020-06-05,8651.0,152,147611,147.0
Arkansas,2020-06-06,9101.0,154,156757,154.0
Arkansas,2020-06-07,9426.0,154,160273,145.0
Arkansas,2020-06-08,9740.0,155,160587,171.0
Arkansas,2020-06-09,10080.0,161,165781,173.0
Arkansas,2020-06-10,10368.0,165,176217,181.0
Arkansas,2020-06-11,10816.0,171,176665,187.0
Arkansas,2020-06-12,11547.0,176,181122,203.0
Arkansas,2020-06-13,11547.0,176,187017,203.0
Arkansas,2020-06-14,12501.0,179,196989,204.0
Arkansas,2020-06-15,12917.0,182,204138,206.0
Arkansas,2020-06-16,13191.0,182,205566,214.0
Arkansas,2020-06-17,13606.0,197,220699,217.0
Arkansas,2020-06-18,13928.0,208,228434,226.0
Arkansas,2020-06-19,14631.0,214,234772,224.0
Arkansas,2020-06-20,15142.0,224,242234,224.0
Arkansas,2020-06-21,15142.0,224,242234,240.0
Arkansas,2020-06-22,16083.0,227,256339,237.0
Arkansas,2020-06-23,16678.0,237,264492,248.0
Arkansas,2020-06-24,17375.0,240,271866,267.0
Arkansas,2020-06-25,18062.0,240,277380,284.0
Arkansas,2020-06-26,18062.0,240,277380,284.0
Arkansas,2020-06-27,18740.0,249,283965,284.0
Arkansas,2020-06-28,19310.0,259,291222,278.0
